"","job_header","job_link","Sector","full_link"
"2293","Bouncer","/research/US/Job=Bouncer/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Bouncer/Hourly_Rate"
"2294","Constable","/research/US/Job=Constable/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Constable/Salary"
"2295","Security Guard Gate","/research/US/Job=Security_Guard_Gate/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Security_Guard_Gate/Hourly_Rate"
"2296","First-Line Supervisor / Manager of Police and Detectives","/research/US/Job=First-Line_Supervisor_%2F_Manager_of_Police_and_Detectives/Salary","Protective-Services","https://www.payscale.com/research/US/Job=First-Line_Supervisor_%2F_Manager_of_Police_and_Detectives/Salary"
"2297","Game Warden","/research/US/Job=Game_Warden/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Game_Warden/Salary"
"2298","Supervisory Special Agent","/research/US/Job=Supervisory_Special_Agent/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Supervisory_Special_Agent/Salary"
"2299","Bail Bonding Agent","/research/US/Job=Bail_Bonding_Agent/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Bail_Bonding_Agent/Hourly_Rate"
"2300","Assistant Fire Chief","/research/US/Job=Assistant_Fire_Chief/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Assistant_Fire_Chief/Salary"
"2301","U.S. Marshal","/research/US/Job=U.S._Marshal/Salary","Protective-Services","https://www.payscale.com/research/US/Job=U.S._Marshal/Salary"
"2302","Customs Officer","/research/US/Job=Customs_Officer/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Customs_Officer/Salary"
"2303","Prison Guard","/research/US/Job=Prison_Guard/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Prison_Guard/Salary"
"2304","Skip Tracer","/research/US/Job=Skip_Tracer/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Skip_Tracer/Hourly_Rate"
"2305","Security Screener, Airline","/research/US/Job=Security_Screener%2C_Airline/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Security_Screener%2C_Airline/Hourly_Rate"
"2306","Law Enforcement Park Ranger","/research/US/Job=Law_Enforcement_Park_Ranger/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Law_Enforcement_Park_Ranger/Salary"
"2307","Canine Enforcement Officer (K-9 Enforcement Officer)","/research/US/Job=Canine_Enforcement_Officer_(K-9_Enforcement_Officer)/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Canine_Enforcement_Officer_(K-9_Enforcement_Officer)/Salary"
"2308","Guard Gate","/research/US/Job=Guard_Gate/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Guard_Gate/Hourly_Rate"
"2309","Ski Patroller","/research/US/Job=Ski_Patroller/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Ski_Patroller/Hourly_Rate"
"2310","Prison Officer","/research/US/Job=Prison_Officer/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Prison_Officer/Salary"
"2311","Bounty Hunter","/research/US/Job=Bounty_Hunter/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Bounty_Hunter/Salary"
"2312","Special Weapons and Tactics (SWAT) Team Member","/research/US/Job=Special_Weapons_and_Tactics_(SWAT)_Team_Member/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Special_Weapons_and_Tactics_(SWAT)_Team_Member/Hourly_Rate"
"2313","Sky Marshal or Air Marshal","/research/US/Job=Sky_Marshal_or_Air_Marshal/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Sky_Marshal_or_Air_Marshal/Salary"
"2314","Surveillance System Monitor","/research/US/Job=Surveillance_System_Monitor/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Surveillance_System_Monitor/Hourly_Rate"
"2315","County Deputy, Civil Service","/research/US/Job=County_Deputy%2C_Civil_Service/Salary","Protective-Services","https://www.payscale.com/research/US/Job=County_Deputy%2C_Civil_Service/Salary"
"2316","Fish and Game Warden","/research/US/Job=Fish_and_Game_Warden/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Fish_and_Game_Warden/Salary"
"2317","Passport Specialist","/research/US/Job=Passport_Specialist/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Passport_Specialist/Salary"
"2318","Animal Control Worker","/research/US/Job=Animal_Control_Worker/Hourly_Rate","Protective-Services","https://www.payscale.com/research/US/Job=Animal_Control_Worker/Hourly_Rate"
"2319","Bonding Agent","/research/US/Job=Bonding_Agent/Salary","Protective-Services","https://www.payscale.com/research/US/Job=Bonding_Agent/Salary"
"2320","Cashier","/research/US/Job=Cashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Cashier/Hourly_Rate"
"2321","Sales Associate","/research/US/Job=Sales_Associate/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Associate/Hourly_Rate"
"2322","Retail Store Manager","/research/US/Job=Retail_Store_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Retail_Store_Manager/Salary"
"2323","Retail Store Assistant Manager","/research/US/Job=Retail_Store_Assistant_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Store_Assistant_Manager/Hourly_Rate"
"2324","Retail Sales Associate","/research/US/Job=Retail_Sales_Associate/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Sales_Associate/Hourly_Rate"
"2325","Assistant Store Manager","/research/US/Job=Assistant_Store_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Assistant_Store_Manager/Hourly_Rate"
"2326","Sales Consultant","/research/US/Job=Sales_Consultant/Salary","Retail","https://www.payscale.com/research/US/Job=Sales_Consultant/Salary"
"2327","Parts Manager","/research/US/Job=Parts_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Parts_Manager/Salary"
"2328","Retail Shift Supervisor","/research/US/Job=Retail_Shift_Supervisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Shift_Supervisor/Hourly_Rate"
"2329","Retail Manager","/research/US/Job=Retail_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Retail_Manager/Salary"
"2330","Key Holder","/research/US/Job=Key_Holder/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Key_Holder/Hourly_Rate"
"2331","Retail Sales Manager","/research/US/Job=Retail_Sales_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Retail_Sales_Manager/Salary"
"2332","Customer Service Sales Associate","/research/US/Job=Customer_Service_Sales_Associate/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Customer_Service_Sales_Associate/Hourly_Rate"
"2333","Department Manager, Retail Store","/research/US/Job=Department_Manager%2C_Retail_Store/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Department_Manager%2C_Retail_Store/Hourly_Rate"
"2334","Automobile Service Advisor","/research/US/Job=Automobile_Service_Advisor/Salary","Retail","https://www.payscale.com/research/US/Job=Automobile_Service_Advisor/Salary"
"2335","Parts Counterman","/research/US/Job=Parts_Counterman/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Parts_Counterman/Hourly_Rate"
"2336","Store Manager (Unspecified Type)","/research/US/Job=Store_Manager_(Unspecified_Type)/Salary","Retail","https://www.payscale.com/research/US/Job=Store_Manager_(Unspecified_Type)/Salary"
"2337","District Manager, Retail","/research/US/Job=District_Manager%2C_Retail/Salary","Retail","https://www.payscale.com/research/US/Job=District_Manager%2C_Retail/Salary"
"2338","Head Cashier","/research/US/Job=Head_Cashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Head_Cashier/Hourly_Rate"
"2339","Sales Clerk/Cashier","/research/US/Job=Sales_Clerk%2FCashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Clerk%2FCashier/Hourly_Rate"
"2340","Retail Assistant Manager","/research/US/Job=Retail_Assistant_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Assistant_Manager/Hourly_Rate"
"2341","Retail Associate","/research/US/Job=Retail_Associate/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Associate/Hourly_Rate"
"2342","Parts Specialist","/research/US/Job=Parts_Specialist/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Parts_Specialist/Hourly_Rate"
"2343","Sales Team Leader, Retail","/research/US/Job=Sales_Team_Leader%2C_Retail/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Team_Leader%2C_Retail/Hourly_Rate"
"2344","Retail Cashier","/research/US/Job=Retail_Cashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Cashier/Hourly_Rate"
"2345","Courtesy Clerk","/research/US/Job=Courtesy_Clerk/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Courtesy_Clerk/Hourly_Rate"
"2346","General Store Manager","/research/US/Job=General_Store_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=General_Store_Manager/Salary"
"2347","Convenience Store Manager","/research/US/Job=Convenience_Store_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Convenience_Store_Manager/Salary"
"2348","Service Writer","/research/US/Job=Service_Writer/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Service_Writer/Hourly_Rate"
"2349","Customer Service Cashier","/research/US/Job=Customer_Service_Cashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Customer_Service_Cashier/Hourly_Rate"
"2350","Retail Supervisor","/research/US/Job=Retail_Supervisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Supervisor/Hourly_Rate"
"2351","Store Team Leader","/research/US/Job=Store_Team_Leader/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Store_Team_Leader/Hourly_Rate"
"2352","Retail Department Supervisor","/research/US/Job=Retail_Department_Supervisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Department_Supervisor/Hourly_Rate"
"2353","Service Manager","/research/US/Job=Service_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Service_Manager/Salary"
"2354","Produce Manager (Grocery)","/research/US/Job=Produce_Manager_(Grocery)/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Produce_Manager_(Grocery)/Hourly_Rate"
"2355","Meat Manager","/research/US/Job=Meat_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Meat_Manager/Hourly_Rate"
"2356","Grocery Store Manager","/research/US/Job=Grocery_Store_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Grocery_Store_Manager/Salary"
"2357","Grocery Stocker","/research/US/Job=Grocery_Stocker/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Grocery_Stocker/Hourly_Rate"
"2358","Keyholder","/research/US/Job=Keyholder/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Keyholder/Hourly_Rate"
"2359","Lead Cashier","/research/US/Job=Lead_Cashier/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Lead_Cashier/Hourly_Rate"
"2360","Retail Sales Representative","/research/US/Job=Retail_Sales_Representative/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Sales_Representative/Hourly_Rate"
"2361","Front End Supervisor","/research/US/Job=Front_End_Supervisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Front_End_Supervisor/Hourly_Rate"
"2362","Parts Advisor","/research/US/Job=Parts_Advisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Parts_Advisor/Hourly_Rate"
"2363","Floor Supervisor","/research/US/Job=Floor_Supervisor/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Floor_Supervisor/Hourly_Rate"
"2364","Supermarket Department Manager, Dairy & Frozen Foods","/research/US/Job=Supermarket_Department_Manager%2C_Dairy_%26_Frozen_Foods/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Supermarket_Department_Manager%2C_Dairy_%26_Frozen_Foods/Hourly_Rate"
"2365","Automotive Retail Salesperson","/research/US/Job=Automotive_Retail_Salesperson/Salary","Retail","https://www.payscale.com/research/US/Job=Automotive_Retail_Salesperson/Salary"
"2366","Merchandise Coordinator","/research/US/Job=Merchandise_Coordinator/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Merchandise_Coordinator/Hourly_Rate"
"2367","Sales Operations Coordinator","/research/US/Job=Sales_Operations_Coordinator/Salary","Retail","https://www.payscale.com/research/US/Job=Sales_Operations_Coordinator/Salary"
"2368","Sales Support Associate","/research/US/Job=Sales_Support_Associate/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Support_Associate/Hourly_Rate"
"2369","Front End Manager","/research/US/Job=Front_End_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Front_End_Manager/Hourly_Rate"
"2370","Retail Store Manager, Grocery","/research/US/Job=Retail_Store_Manager%2C_Grocery/Salary","Retail","https://www.payscale.com/research/US/Job=Retail_Store_Manager%2C_Grocery/Salary"
"2371","Assistant Grocery Store Manager","/research/US/Job=Assistant_Grocery_Store_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Assistant_Grocery_Store_Manager/Hourly_Rate"
"2372","Retail Sales Assistant","/research/US/Job=Retail_Sales_Assistant/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Sales_Assistant/Hourly_Rate"
"2373","Sales Clerk","/research/US/Job=Sales_Clerk/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Clerk/Hourly_Rate"
"2374","Retail Department Manager","/research/US/Job=Retail_Department_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Department_Manager/Hourly_Rate"
"2375","Retail Sales Specialist","/research/US/Job=Retail_Sales_Specialist/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Retail_Sales_Specialist/Hourly_Rate"
"2376","Regional Manager, Retail","/research/US/Job=Regional_Manager%2C_Retail/Salary","Retail","https://www.payscale.com/research/US/Job=Regional_Manager%2C_Retail/Salary"
"2377","Sales Consultant, Jewelry","/research/US/Job=Sales_Consultant%2C_Jewelry/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Consultant%2C_Jewelry/Hourly_Rate"
"2378","Showroom Manager","/research/US/Job=Showroom_Manager/Salary","Retail","https://www.payscale.com/research/US/Job=Showroom_Manager/Salary"
"2379","Sales Clerk, Retail Store","/research/US/Job=Sales_Clerk%2C_Retail_Store/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Sales_Clerk%2C_Retail_Store/Hourly_Rate"
"2380","Produce Department Manager (Grocery)","/research/US/Job=Produce_Department_Manager_(Grocery)/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Produce_Department_Manager_(Grocery)/Hourly_Rate"
"2381","Floral Manager","/research/US/Job=Floral_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Floral_Manager/Hourly_Rate"
"2382","Liquor Store Manager","/research/US/Job=Liquor_Store_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Liquor_Store_Manager/Hourly_Rate"
"2383","Counter Manager","/research/US/Job=Counter_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Counter_Manager/Hourly_Rate"
"2384","Gas Station Manager","/research/US/Job=Gas_Station_Manager/Hourly_Rate","Retail","https://www.payscale.com/research/US/Job=Gas_Station_Manager/Hourly_Rate"
